GEO_ID,NAME,county_fips,population_total,median_age_years,female_pct
0500000US47077,"Henderson County, Tennessee",47077,27980,40.4,
0500000US47079,"Henry County, Tennessee",47079,32412,45.8,
0500000US47081,"Hickman County, Tennessee",47081,25436,42.3,
0500000US47083,"Houston County, Tennessee",47083,8353,43.0,
0500000US47085,"Humphreys County, Tennessee",47085,19214,43.3,
0500000US47087,"Jackson County, Tennessee",47087,12029,46.9,
0500000US47089,"Jefferson County, Tennessee",47089,56864,44.3,
0500000US47091,"Johnson County, Tennessee",47091,18196,46.7,
0500000US47093,"Knox County, Tennessee",47093,494148,37.4,
0500000US47095,"Lake County, Tennessee",47095,6579,42.8,
0500000US47097,"Lauderdale County, Tennessee",47097,24784,39.2,
0500000US47099,"Lawrence County, Tennessee",47099,45385,39.3,
0500000US47101,"Lewis County, Tennessee",47101,12992,41.9,
0500000US47103,"Lincoln County, Tennessee",47103,35946,42.9,
0500000US47105,"Loudon County, Tennessee",47105,58580,48.8,
0500000US47107,"McMinn County, Tennessee",47107,54884,42.4,
0500000US47109,"McNairy County, Tennessee",47109,25970,42.9,
0500000US47111,"Macon County, Tennessee",47111,26240,39.2,
0500000US47113,"Madison County, Tennessee",47113,99295,38.3,
0500000US47115,"Marion County, Tennessee",47115,29250,43.8,
0500000US47117,"Marshall County, Tennessee",47117,36049,39.5,
0500000US47119,"Maury County, Tennessee",47119,107791,39.1,
0500000US47121,"Meigs County, Tennessee",47121,13343,45.4,
0500000US47123,"Monroe County, Tennessee",47123,47695,45.2,
0500000US47125,"Montgomery County, Tennessee",47125,234153,31.9,
0500000US47127,"Moore County, Tennessee",47127,6674,46.2,
0500000US47129,"Morgan County, Tennessee",47129,21361,42.3,
0500000US47131,"Obion County, Tennessee",47131,30453,41.8,
0500000US47133,"Overton County, Tennessee",47133,23065,43.7,
0500000US47135,"Perry County, Tennessee",47135,8697,43.3,
0500000US47137,"Pickett County, Tennessee",47137,5079,51.6,
0500000US47139,"Polk County, Tennessee",47139,17898,46.9,
0500000US47141,"Putnam County, Tennessee",47141,82558,36.0,
0500000US47143,"Rhea County, Tennessee",47143,33992,42.0,
0500000US47145,"Roane County, Tennessee",47145,55208,47.3,
0500000US47147,"Robertson County, Tennessee",47147,75539,38.7,
0500000US47149,"Rutherford County, Tennessee",47149,360646,34.2,
0500000US47151,"Scott County, Tennessee",47151,22113,40.7,
0500000US47153,"Sequatchie County, Tennessee",47153,16809,44.9,
0500000US47155,"Sevier County, Tennessee",47155,99652,43.5,
0500000US47157,"Shelby County, Tennessee",47157,919173,35.9,
0500000US47159,"Smith County, Tennessee",47159,20389,40.6,
0500000US47161,"Stewart County, Tennessee",47161,14027,44.3,
0500000US47163,"Sullivan County, Tennessee",47163,160624,45.0,
0500000US47165,"Sumner County, Tennessee",47165,204424,39.8,
0500000US47167,"Tipton County, Tennessee",47167,61553,39.0,
0500000US47169,"Trousdale County, Tennessee",47169,11957,35.0,
0500000US47171,"Unicoi County, Tennessee",47171,17756,46.9,
0500000US47173,"Union County, Tennessee",47173,20431,42.7,
0500000US47175,"Van Buren County, Tennessee",47175,6437,47.2,
0500000US47177,"Warren County, Tennessee",47177,42166,39.8,
0500000US47179,"Washington County, Tennessee",47179,136261,40.2,
0500000US47181,"Wayne County, Tennessee",47181,16168,44.4,
0500000US47183,"Weakley County, Tennessee",47183,33016,37.3,
0500000US47185,"White County, Tennessee",47185,28160,43.5,
0500000US47187,"Williamson County, Tennessee",47187,260351,40.4,
0500000US47189,"Wilson County, Tennessee",47189,158805,39.8,
0500000US48001,"Anderson County, Texas",48001,58439,39.7,
0500000US48003,"Andrews County, Texas",48003,18610,33.0,
0500000US48005,"Angelina County, Texas",48005,87275,37.8,
0500000US48007,"Aransas County, Texas",48007,24876,49.9,
0500000US48009,"Archer County, Texas",48009,8867,42.8,
0500000US48011,"Armstrong County, Texas",48011,1822,43.6,
0500000US48013,"Atascosa County, Texas",48013,51008,36.1,
0500000US48015,"Austin County, Texas",48015,31170,41.1,
0500000US48017,"Bailey County, Texas",48017,6913,33.3,
0500000US48019,"Bandera County, Texas",48019,22021,53.5,
0500000US48021,"Bastrop County, Texas",48021,106582,37.0,
0500000US48023,"Baylor County, Texas",48023,3485,48.1,
0500000US48025,"Bee County, Texas",48025,31083,35.7,
0500000US48027,"Bell County, Texas",48027,386897,32.3,
0500000US48029,"Bexar County, Texas",48029,2067341,34.8,
0500000US48031,"Blanco County, Texas",48031,12446,51.5,
0500000US48033,"Borden County, Texas",48033,713,32.2,
0500000US48035,"Bosque County, Texas",48035,18687,46.2,
0500000US48037,"Bowie County, Texas",48037,92115,38.5,
0500000US48039,"Brazoria County, Texas",48039,391255,36.7,
0500000US48041,"Brazos County, Texas",48041,242311,26.8,
0500000US48043,"Brewster County, Texas",48043,9503,40.9,
0500000US48045,"Briscoe County, Texas",48045,1301,49.2,
0500000US48047,"Brooks County, Texas",48047,6943,38.5,
0500000US48049,"Brown County, Texas",48049,38347,41.8,
0500000US48051,"Burleson County, Texas",48051,18857,44.1,
0500000US48053,"Burnet County, Texas",48053,52652,44.1,
0500000US48055,"Caldwell County, Texas",48055,48669,38.4,
0500000US48057,"Calhoun County, Texas",48057,19868,41.4,
0500000US48059,"Callahan County, Texas",48059,14241,44.1,
0500000US48061,"Cameron County, Texas",48061,426120,32.7,
0500000US48063,"Camp County, Texas",48063,12798,38.2,
0500000US48065,"Carson County, Texas",48065,5801,41.0,
0500000US48067,"Cass County, Texas",48067,28568,44.4,
0500000US48069,"Castro County, Texas",48069,7344,34.5,
0500000US48071,"Chambers County, Texas",48071,51498,35.1,
0500000US48073,"Cherokee County, Texas",48073,51886,38.2,
0500000US48075,"Childress County, Texas",48075,6743,35.9,
0500000US48077,"Clay County, Texas",48077,10495,47.5,
0500000US48079,"Cochran County, Texas",48079,2550,37.1,
0500000US48081,"Coke County, Texas",48081,3353,47.4,
0500000US48083,"Coleman County, Texas",48083,7833,48.7,
0500000US48085,"Collin County, Texas",48085,1163337,37.3,
0500000US48087,"Collingsworth County, Texas",48087,2588,40.4,
0500000US48089,"Colorado County, Texas",48089,21006,43.3,
0500000US48091,"Comal County, Texas",48091,183826,41.8,
0500000US48093,"Comanche County, Texas",48093,13950,44.2,
0500000US48095,"Concho County, Texas",48095,3328,43.0,
0500000US48097,"Cooke County, Texas",48097,43046,40.5,
0500000US48099,"Coryell County, Texas",48099,84748,32.8,
0500000US48101,"Cottle County, Texas",48101,1368,46.4,
0500000US48103,"Crane County, Texas",48103,4610,35.0,
0500000US48105,"Crockett County, Texas",48105,2822,42.6,
0500000US48107,"Crosby County, Texas",48107,5041,38.5,
0500000US48109,"Culberson County, Texas",48109,2195,44.8,
0500000US48111,"Dallam County, Texas",48111,7298,29.9,
0500000US48113,"Dallas County, Texas",48113,2621179,34.1,
0500000US48115,"Dawson County, Texas",48115,12134,34.8,
0500000US48117,"Deaf Smith County, Texas",48117,18460,31.3,
0500000US48119,"Delta County, Texas",48119,5438,40.3,
0500000US48121,"Denton County, Texas",48121,979561,37.0,
0500000US48123,"DeWitt County, Texas",48123,20016,42.0,
0500000US48125,"Dickens County, Texas",48125,1747,47.6,
0500000US48127,"Dimmit County, Texas",48127,8380,35.7,
0500000US48129,"Donley County, Texas",48129,3257,40.7,
0500000US48131,"Duval County, Texas",48131,9742,33.6,
0500000US48133,"Eastland County, Texas",48133,18011,43.1,
0500000US48135,"Ector County, Texas",48135,164654,31.4,
0500000US48137,"Edwards County, Texas",48137,1290,39.0,
0500000US48139,"Ellis County, Texas",48139,213160,36.3,
0500000US48141,"El Paso County, Texas",48141,870779,33.6,
0500000US48143,"Erath County, Texas",48143,43794,32.0,
0500000US48145,"Falls County, Texas",48145,17291,40.6,
0500000US48147,"Fannin County, Texas",48147,37326,41.0,
0500000US48149,"Fayette County, Texas",48149,25042,48.2,
0500000US48151,"Fisher County, Texas",48151,3655,40.5,
0500000US48153,"Floyd County, Texas",48153,5216,38.3,
0500000US48155,"Foard County, Texas",48155,991,49.1,
0500000US48157,"Fort Bend County, Texas",48157,893767,37.3,
0500000US48159,"Franklin County, Texas",48159,10632,43.2,
0500000US48161,"Freestone County, Texas",48161,20049,41.1,
0500000US48163,"Frio County, Texas",48163,18582,32.3,
0500000US48165,"Gaines County, Texas",48165,22232,29.3,
0500000US48167,"Galveston County, Texas",48167,358990,38.8,
0500000US48169,"Garza County, Texas",48169,5118,35.4,
0500000US48171,"Gillespie County, Texas",48171,27524,50.7,
0500000US48173,"Glasscock County, Texas",48173,1068,39.5,
0500000US48175,"Goliad County, Texas",48175,7141,44.6,
0500000US48177,"Gonzales County, Texas",48177,19851,39.3,
0500000US48179,"Gray County, Texas",48179,21045,36.9,
0500000US48181,"Grayson County, Texas",48181,143337,39.0,
0500000US48183,"Gregg County, Texas",48183,125480,35.9,
0500000US48185,"Grimes County, Texas",48185,31340,40.1,
0500000US48187,"Guadalupe County, Texas",48187,183642,37.6,
0500000US48189,"Hale County, Texas",48189,32131,34.4,
0500000US48191,"Hall County, Texas",48191,2820,44.3,
0500000US48193,"Hamilton County, Texas",48193,8406,43.5,
0500000US48195,"Hansford County, Texas",48195,5119,35.4,
0500000US48197,"Hardeman County, Texas",48197,3501,44.4,
0500000US48199,"Hardin County, Texas",48199,57642,39.4,
0500000US48201,"Harris County, Texas",48201,4838303,34.6,
0500000US48203,"Harrison County, Texas",48203,70155,38.8,
0500000US48205,"Hartley County, Texas",48205,5215,38.7,
0500000US48207,"Haskell County, Texas",48207,5421,43.1,
0500000US48209,"Hays County, Texas",48209,268638,34.1,
0500000US48211,"Hemphill County, Texas",48211,3234,45.1,
0500000US48213,"Henderson County, Texas",48213,84862,43.8,
0500000US48215,"Hidalgo County, Texas",48215,891977,30.5,
0500000US48217,"Hill County, Texas",48217,37328,41.0,
0500000US48219,"Hockley County, Texas",48219,21363,35.9,
0500000US48221,"Hood County, Texas",48221,65894,45.9,
0500000US48223,"Hopkins County, Texas",48223,37784,39.5,
0500000US48225,"Houston County, Texas",48225,22051,43.7,
0500000US48227,"Howard County, Texas",48227,32290,36.7,
0500000US48229,"Hudspeth County, Texas",48229,3403,37.6,
0500000US48231,"Hunt County, Texas",48231,108972,36.8,
0500000US48233,"Hutchinson County, Texas",48233,20184,39.3,
0500000US48235,"Irion County, Texas",48235,1409,40.5,
0500000US48237,"Jack County, Texas",48237,8882,40.0,
0500000US48239,"Jackson County, Texas",48239,15152,41.7,
0500000US48241,"Jasper County, Texas",48241,32727,42.8,
0500000US48243,"Jeff Davis County, Texas",48243,1865,58.0,
0500000US48245,"Jefferson County, Texas",48245,253878,37.0,
0500000US48247,"Jim Hogg County, Texas",48247,4727,26.1,
0500000US48249,"Jim Wells County, Texas",48249,38850,35.7,
0500000US48251,"Johnson County, Texas",48251,195597,37.1,
0500000US48253,"Jones County, Texas",48253,20304,39.3,
0500000US48255,"Karnes County, Texas",48255,14968,38.1,
0500000US48257,"Kaufman County, Texas",48257,172604,33.8,
0500000US48259,"Kendall County, Texas",48259,48567,43.2,
0500000US48261,"Kenedy County, Texas",48261,145,54.8,
0500000US48263,"Kent County, Texas",48263,734,60.0,
0500000US48265,"Kerr County, Texas",48265,53489,48.8,
0500000US48267,"Kimble County, Texas",48267,4389,47.4,
0500000US48269,"King County, Texas",48269,211,49.4,
0500000US48271,"Kinney County, Texas",48271,3157,50.3,
0500000US48273,"Kleberg County, Texas",48273,30579,29.0,
0500000US48275,"Knox County, Texas",48275,3307,41.2,
0500000US48277,"Lamar County, Texas",48277,50669,39.7,
0500000US48279,"Lamb County, Texas",48279,12828,37.1,
0500000US48281,"Lampasas County, Texas",48281,22715,43.8,
0500000US48283,"La Salle County, Texas",48283,6839,35.5,
0500000US48285,"Lavaca County, Texas",48285,20552,42.9,
0500000US48287,"Lee County, Texas",48287,17971,42.6,
0500000US48289,"Leon County, Texas",48289,16263,44.6,
0500000US48291,"Liberty County, Texas",48291,103380,32.9,
0500000US48293,"Limestone County, Texas",48293,22283,41.9,
0500000US48295,"Lipscomb County, Texas",48295,2918,36.3,
0500000US48297,"Live Oak County, Texas",48297,11620,39.7,
0500000US48299,"Llano County, Texas",48299,22424,57.4,
0500000US48301,"Loving County, Texas",48301,33,86.2,
0500000US48303,"Lubbock County, Texas",48303,318884,31.9,
0500000US48305,"Lynn County, Texas",48305,5752,37.3,
0500000US48307,"McCulloch County, Texas",48307,7514,44.5,
0500000US48309,"McLennan County, Texas",48309,266067,34.0,
0500000US48311,"McMullen County, Texas",48311,700,31.8,
0500000US48313,"Madison County, Texas",48313,13648,36.8,
0500000US48315,"Marion County, Texas",48315,9737,51.3,
0500000US48317,"Martin County, Texas",48317,5218,37.3,
0500000US48319,"Mason County, Texas",48319,3955,52.7,
0500000US48321,"Matagorda County, Texas",48321,36329,37.8,
0500000US48323,"Maverick County, Texas",48323,58082,30.3,
0500000US48325,"Medina County, Texas",48325,53547,39.8,
0500000US48327,"Menard County, Texas",48327,1955,59.5,
0500000US48329,"Midland County, Texas",48329,174801,32.8,
0500000US48331,"Milam County, Texas",48331,25567,41.4,
0500000US48333,"Mills County, Texas",48333,4511,47.9,
0500000US48335,"Mitchell County, Texas",48335,9018,36.7,
0500000US48337,"Montague County, Texas",48337,21046,44.2,
0500000US48339,"Montgomery County, Texas",48339,684432,37.2,
0500000US48341,"Moore County, Texas",48341,21373,31.2,
0500000US48343,"Morris County, Texas",48343,12076,42.1,
0500000US48345,"Motley County, Texas",48345,1183,52.3,
0500000US48347,"Nacogdoches County, Texas",48347,65162,31.9,
0500000US48349,"Navarro County, Texas",48349,54711,36.7,
0500000US48351,"Newton County, Texas",48351,12093,46.1,
0500000US48353,"Nolan County, Texas",48353,14454,39.3,
0500000US48355,"Nueces County, Texas",48355,352955,37.2,
0500000US48357,"Ochiltree County, Texas",48357,9786,33.3,
0500000US48359,"Oldham County, Texas",48359,2249,31.4,
0500000US48361,"Orange County, Texas",48361,85307,38.3,
0500000US48363,"Palo Pinto County, Texas",48363,29295,41.6,
0500000US48365,"Panola County, Texas",48365,22726,40.9,
0500000US48367,"Parker County, Texas",48367,165168,39.1,
0500000US48369,"Parmer County, Texas",48369,9731,36.3,
0500000US48371,"Pecos County, Texas",48371,14896,36.9,
0500000US48373,"Polk County, Texas",48373,52800,44.0,
0500000US48375,"Potter County, Texas",48375,115975,35.1,
0500000US48377,"Presidio County, Texas",48377,5930,41.2,
0500000US48379,"Rains County, Texas",48379,12775,46.4,
0500000US48381,"Randall County, Texas",48381,146070,36.7,
0500000US48383,"Reagan County, Texas",48383,3232,30.0,
0500000US48385,"Real County, Texas",48385,2802,59.5,
0500000US48387,"Red River County, Texas",48387,11611,48.1,
0500000US48389,"Reeves County, Texas",48389,12664,34.4,
0500000US48391,"Refugio County, Texas",48391,6707,42.4,
0500000US48393,"Roberts County, Texas",48393,832,40.0,
0500000US48395,"Robertson County, Texas",48395,17167,41.4,
0500000US48397,"Rockwall County, Texas",48397,123617,37.5,
0500000US48399,"Runnels County, Texas",48399,9874,42.1,
0500000US48401,"Rusk County, Texas",48401,52842,39.1,
0500000US48403,"Sabine County, Texas",48403,10023,54.2,
0500000US48405,"San Augustine County, Texas",48405,7874,50.5,
0500000US48407,"San Jacinto County, Texas",48407,28441,44.0,
0500000US48409,"San Patricio County, Texas",48409,70181,37.0,
0500000US48411,"San Saba County, Texas",48411,5696,40.7,
0500000US48413,"Schleicher County, Texas",48413,2381,39.9,
0500000US48415,"Scurry County, Texas",48415,16488,36.9,
0500000US48417,"Shackelford County, Texas",48417,3175,42.3,
0500000US48419,"Shelby County, Texas",48419,24155,39.3,
0500000US48421,"Sherman County, Texas",48421,2295,39.7,
0500000US48423,"Smith County, Texas",48423,241740,37.5,
0500000US48425,"Somervell County, Texas",48425,9691,44.5,
0500000US48427,"Starr County, Texas",48427,66067,29.4,
0500000US48429,"Stephens County, Texas",48429,9351,42.0,
0500000US48431,"Sterling County, Texas",48431,1468,32.1,
0500000US48433,"Stonewall County, Texas",48433,1227,52.3,
0500000US48435,"Sutton County, Texas",48435,3277,42.3,
0500000US48437,"Swisher County, Texas",48437,6937,36.4,
0500000US48439,"Tarrant County, Texas",48439,2167390,35.2,
0500000US48441,"Taylor County, Texas",48441,145863,33.1,
0500000US48443,"Terrell County, Texas",48443,835,59.9,
0500000US48445,"Terry County, Texas",48445,11629,37.0,
0500000US48447,"Throckmorton County, Texas",48447,1639,45.0,
0500000US48449,"Titus County, Texas",48449,31363,34.9,
0500000US48451,"Tom Green County, Texas",48451,119577,36.0,
0500000US48453,"Travis County, Texas",48453,1330015,35.6,
0500000US48455,"Trinity County, Texas",48455,14046,49.2,
0500000US48457,"Tyler County, Texas",48457,20238,43.2,
0500000US48459,"Upshur County, Texas",48459,42567,40.6,
0500000US48461,"Upton County, Texas",48461,3191,40.8,
0500000US48463,"Uvalde County, Texas",48463,24881,34.5,
0500000US48465,"Val Verde County, Texas",48465,47741,32.3,
0500000US48467,"Van Zandt County, Texas",48467,62649,42.0,
0500000US48469,"Victoria County, Texas",48469,91413,36.7,
0500000US48471,"Walker County, Texas",48471,80209,37.6,
0500000US48473,"Waller County, Texas",48473,61552,31.3,
0500000US48475,"Ward County, Texas",48475,11144,34.5,
0500000US48477,"Washington County, Texas",48477,36647,40.9,
0500000US48479,"Webb County, Texas",48479,269294,30.0,
0500000US48481,"Wharton County, Texas",48481,41794,38.1,
0500000US48483,"Wheeler County, Texas",48483,4862,41.3,
0500000US48485,"Wichita County, Texas",48485,129996,35.3,
0500000US48487,"Wilbarger County, Texas",48487,12616,40.5,
0500000US48489,"Willacy County, Texas",48489,20139,34.3,
0500000US48491,"Williamson County, Texas",48491,672688,37.3,
0500000US48493,"Wilson County, Texas",48493,52781,40.7,
0500000US48495,"Winkler County, Texas",48495,7454,35.1,
0500000US48497,"Wise County, Texas",48497,75005,39.5,
0500000US48499,"Wood County, Texas",48499,46961,48.5,
0500000US48501,"Yoakum County, Texas",48501,7571,32.3,
0500000US48503,"Young County, Texas",48503,18029,41.6,
0500000US48505,"Zapata County, Texas",48505,13841,32.3,
0500000US48507,"Zavala County, Texas",48507,9412,30.8,
0500000US49001,"Beaver County, Utah",49001,7273,34.4,
0500000US49003,"Box Elder County, Utah",49003,61246,33.3,
0500000US49005,"Cache County, Utah",49005,140046,26.2,
0500000US49007,"Carbon County, Utah",49007,20517,38.6,
0500000US49009,"Daggett County, Utah",49009,783,46.0,
0500000US49011,"Davis County, Utah",49011,370924,32.5,
0500000US49013,"Duchesne County, Utah",49013,20185,34.1,
0500000US49015,"Emery County, Utah",49015,10046,38.9,
0500000US49017,"Garfield County, Utah",49017,5219,40.7,
0500000US49019,"Grand County, Utah",49019,9754,40.8,
0500000US49021,"Iron County, Utah",49021,62252,30.2,
0500000US49023,"Juab County, Utah",49023,12586,30.6,
0500000US49025,"Kane County, Utah",49025,8170,43.3,
0500000US49027,"Millard County, Utah",49027,13315,34.4,
0500000US49029,"Morgan County, Utah",49029,12802,33.3,
0500000US49031,"Piute County, Utah",49031,1694,48.3,
0500000US49033,"Rich County, Utah",49033,2631,38.1,
0500000US49035,"Salt Lake County, Utah",49035,1196523,34.0,
0500000US49037,"San Juan County, Utah",49037,14483,35.0,
0500000US49039,"Sanpete County, Utah",49039,29719,33.8,
0500000US49041,"Sevier County, Utah",49041,22085,36.8,
0500000US49043,"Summit County, Utah",49043,42970,41.5,
0500000US49045,"Tooele County, Utah",49045,79347,32.2,
0500000US49047,"Uintah County, Utah",49047,37056,33.2,
0500000US49049,"Utah County, Utah",49049,705400,25.8,
0500000US49051,"Wasatch County, Utah",49051,36642,36.8,
0500000US49053,"Washington County, Utah",49053,196431,39.1,
0500000US49055,"Wayne County, Utah",49055,2584,46.0,
0500000US49057,"Weber County, Utah",49057,269648,33.7,
0500000US50001,"Addison County, Vermont",50001,37664,44.1,
0500000US50003,"Bennington County, Vermont",50003,37269,46.9,
0500000US50005,"Caledonia County, Vermont",50005,30475,46.0,
0500000US50007,"Chittenden County, Vermont",50007,169758,37.3,
0500000US50009,"Essex County, Vermont",50009,5982,51.9,
0500000US50011,"Franklin County, Vermont",50011,50638,40.8,
0500000US50013,"Grand Isle County, Vermont",50013,7450,48.9,
0500000US50015,"Lamoille County, Vermont",50015,26148,41.8,
0500000US50017,"Orange County, Vermont",50017,29761,46.9,
0500000US50019,"Orleans County, Vermont",50019,27606,45.7,
0500000US50021,"Rutland County, Vermont",50021,60425,47.7,
0500000US50023,"Washington County, Vermont",50023,60017,43.8,
0500000US50025,"Windham County, Vermont",50025,45923,47.3,
0500000US50027,"Windsor County, Vermont",50027,57990,47.6,
0500000US51001,"Accomack County, Virginia",51001,33335,47.6,
0500000US51003,"Albemarle County, Virginia",51003,114919,39.7,
0500000US51005,"Alleghany County, Virginia",51005,14859,48.3,
0500000US51007,"Amelia County, Virginia",51007,13462,44.7,
0500000US51009,"Amherst County, Virginia",51009,31485,43.4,
0500000US51011,"Appomattox County, Virginia",51011,16610,43.2,
0500000US51013,"Arlington County, Virginia",51013,236254,35.5,
0500000US51015,"Augusta County, Virginia",51015,78033,45.1,
0500000US51017,"Bath County, Virginia",51017,4100,50.9,
0500000US51019,"Bedford County, Virginia",51019,80894,47.2,
0500000US51021,"Bland County, Virginia",51021,6199,48.1,
0500000US51023,"Botetourt County, Virginia",51023,34004,48.1,
0500000US51025,"Brunswick County, Virginia",51025,15841,44.7,
0500000US51027,"Buchanan County, Virginia",51027,19415,47.8,
0500000US51029,"Buckingham County, Virginia",51029,16976,44.1,
0500000US51031,"Campbell County, Virginia",51031,55312,43.6,
0500000US51033,"Caroline County, Virginia",51033,32098,38.9,
0500000US51035,"Carroll County, Virginia",51035,29157,49.4,
0500000US51036,"Charles City County, Virginia",51036,6627,52.6,
0500000US51037,"Charlotte County, Virginia",51037,11422,44.5,
0500000US51041,"Chesterfield County, Virginia",51041,377869,39.0,
0500000US51043,"Clarke County, Virginia",51043,15216,48.4,
0500000US51045,"Craig County, Virginia",51045,4856,46.3,
0500000US51047,"Culpeper County, Virginia",51047,54397,39.1,
0500000US51049,"Cumberland County, Virginia",51049,9818,43.5,
0500000US51051,"Dickenson County, Virginia",51051,13733,46.1,
0500000US51053,"Dinwiddie County, Virginia",51053,28191,43.1,
0500000US51057,"Essex County, Virginia",51057,10623,47.1,
0500000US51059,"Fairfax County, Virginia",51059,1147837,39.1,
0500000US51061,"Fauquier County, Virginia",51061,74577,41.2,
0500000US51063,"Floyd County, Virginia",51063,15593,48.1,
0500000US51065,"Fluvanna County, Virginia",51065,28092,43.5,
0500000US51067,"Franklin County, Virginia",51067,55130,48.4,
0500000US51069,"Frederick County, Virginia",51069,95008,40.8,
0500000US51071,"Giles County, Virginia",51071,16557,45.4,
0500000US51073,"Gloucester County, Virginia",51073,39526,44.8,
0500000US51075,"Goochland County, Virginia",51075,26410,50.5,
0500000US51077,"Grayson County, Virginia",51077,15287,48.4,
0500000US51079,"Greene County, Virginia",51079,21155,40.3,
0500000US51081,"Greensville County, Virginia",51081,11275,39.8,
0500000US51083,"Halifax County, Virginia",51083,33639,46.5,
0500000US51085,"Hanover County, Virginia",51085,112879,42.7,
0500000US51087,"Henrico County, Virginia",51087,335744,39.4,
0500000US51089,"Henry County, Virginia",51089,49980,47.7,
0500000US51091,"Highland County, Virginia",51091,2296,56.5,
0500000US51093,"Isle of Wight County, Virginia",51093,39974,43.8,
0500000US51095,"James City County, Virginia",51095,81013,47.1,
0500000US51097,"King and Queen County, Virginia",51097,6695,49.3,
0500000US51099,"King George County, Virginia",51099,27896,38.3,
0500000US51101,"King William County, Virginia",51101,18593,40.9,
0500000US51103,"Lancaster County, Virginia",51103,10936,58.2,
0500000US51105,"Lee County, Virginia",51105,21900,45.5,
0500000US51107,"Loudoun County, Virginia",51107,432998,38.2,
0500000US51109,"Louisa County, Virginia",51109,39980,44.8,
0500000US51111,"Lunenburg County, Virginia",51111,12016,44.6,
0500000US51113,"Madison County, Virginia",51113,14044,46.4,
0500000US51115,"Mathews County, Virginia",51115,8540,55.0,
0500000US51117,"Mecklenburg County, Virginia",51117,30516,49.2,
0500000US51119,"Middlesex County, Virginia",51119,10847,55.5,
0500000US51121,"Montgomery County, Virginia",51121,99101,30.2,
0500000US51125,"Nelson County, Virginia",51125,14732,51.3,
0500000US51127,"New Kent County, Virginia",51127,25105,42.9,
0500000US51131,"Northampton County, Virginia",51131,12059,52.5,
0500000US51133,"Northumberland County, Virginia",51133,12188,59.5,
0500000US51135,"Nottoway County, Virginia",51135,15597,41.5,
0500000US51137,"Orange County, Virginia",51137,37822,42.1,
0500000US51139,"Page County, Virginia",51139,23727,45.4,
0500000US51141,"Patrick County, Virginia",51141,17512,51.8,
0500000US51143,"Pittsylvania County, Virginia",51143,59856,48.1,
0500000US51145,"Powhatan County, Virginia",51145,31555,45.8,
0500000US51147,"Prince Edward County, Virginia",51147,21996,32.6,
0500000US51149,"Prince George County, Virginia",51149,43146,33.2,
0500000US51153,"Prince William County, Virginia",51153,488880,36.3,
0500000US51155,"Pulaski County, Virginia",51155,33687,46.8,
0500000US51157,"Rappahannock County, Virginia",51157,7427,50.6,
0500000US51159,"Richmond County, Virginia",51159,9095,43.8,
0500000US51161,"Roanoke County, Virginia",51161,97023,43.5,
0500000US51163,"Rockbridge County, Virginia",51163,22531,49.8,
0500000US51165,"Rockingham County, Virginia",51165,85600,40.1,
0500000US51167,"Russell County, Virginia",51167,25538,46.7,
0500000US51169,"Scott County, Virginia",51169,21479,47.7,
0500000US51171,"Shenandoah County, Virginia",51171,44925,42.9,
0500000US51173,"Smyth County, Virginia",51173,29420,46.4,
0500000US51175,"Southampton County, Virginia",51175,17964,47.3,
0500000US51177,"Spotsylvania County, Virginia",51177,146603,38.6,
0500000US51179,"Stafford County, Virginia",51179,163466,36.3,
0500000US51181,"Surry County, Virginia",51181,6549,50.4,
0500000US51183,"Sussex County, Virginia",51183,10765,40.8,
0500000US51185,"Tazewell County, Virginia",51185,39624,45.0,
0500000US51187,"Warren County, Virginia",51187,41531,40.5,
0500000US51191,"Washington County, Virginia",51191,53926,46.9,
0500000US51193,"Westmoreland County, Virginia",51193,18826,47.7,
0500000US51195,"Wise County, Virginia",51195,35448,41.8,
0500000US51197,"Wythe County, Virginia",51197,28188,46.0,
0500000US51199,"York County, Virginia",51199,71005,39.9,
0500000US51510,"Alexandria city, Virginia",51510,156976,37.7,
0500000US51520,"Bristol city, Virginia",51520,16849,43.4,
0500000US51530,"Buena Vista city, Virginia",51530,6593,35.9,
0500000US51540,"Charlottesville city, Virginia",51540,45437,33.1,
0500000US51550,"Chesapeake city, Virginia",51550,252583,37.9,
0500000US51570,"Colonial Heights city, Virginia",51570,18352,38.2,
0500000US51580,"Covington city, Virginia",51580,5680,38.0,
0500000US51590,"Danville city, Virginia",51590,42214,40.4,
0500000US51595,"Emporia city, Virginia",51595,5547,36.6,
0500000US51600,"Fairfax city, Virginia",51600,25026,36.6,
0500000US51610,"Falls Church city, Virginia",51610,14710,40.5,
0500000US51620,"Franklin city, Virginia",51620,8250,38.3,
0500000US51630,"Fredericksburg city, Virginia",51630,28873,32.1,
0500000US51640,"Galax city, Virginia",51640,6726,42.9,
0500000US51650,"Hampton city, Virginia",51650,137557,36.8,
0500000US51660,"Harrisonburg city, Virginia",51660,51392,25.0,
0500000US51670,"Hopewell city, Virginia",51670,22959,37.5,
0500000US51678,"Lexington city, Virginia",51678,7525,22.6,
0500000US51680,"Lynchburg city, Virginia",51680,79497,28.6,
0500000US51683,"Manassas city, Virginia",51683,42976,34.8,
0500000US51685,"Manassas Park city, Virginia",51685,16798,36.5,
0500000US51690,"Martinsville city, Virginia",51690,13658,38.4,
0500000US51700,"Newport News city, Virginia",51700,184216,34.4,
