county_fips,state_fips,tract_count,population_2020_sum,households_without_vehicle_count_sum,snap_households_count_sum,driving_low_access_population_beyond_1mi_10mi_count_sum,driving_no_vehicle_households_beyond_1mi_count_sum,driving_snap_households_beyond_1mi_count_sum,straight_low_access_population_beyond_1mi_10mi_count_sum,straight_no_vehicle_households_beyond_1mi_count_sum,straight_snap_households_beyond_1mi_count_sum,urban_tract_count,low_income_tract_tract_count,driving_low_income_low_access_tract_count,driving_low_vehicle_access_tract_count,straight_low_income_low_access_tract_count,straight_low_vehicle_access_tract_count
04001,04,18,66021,2434.0,6428.0,14677,1938.0,5001.0,11312,1480.0,3812.0,0,15,8.0,9.0,7.0,9.0
04003,04,38,125447,2715.0,7575.0,30421,1070.0,2879.0,15679,746.0,2086.0,18,22,7.0,4.0,3.0,2.0
04005,04,39,145101,3097.0,5857.0,32622,1314.0,2865.0,14693,781.0,1916.0,20,14,9.0,6.0,5.0,4.0
04007,04,16,53272,1506.0,3455.0,18010,805.0,1829.0,10958,559.0,1312.0,8,10,1.0,3.0,1.0,3.0
04009,04,9,38533,643.0,2073.0,5858,347.0,1099.0,3266,234.0,786.0,3,5,2.0,2.0,1.0,1.0
04011,04,3,9563,89.0,205.0,233,64.0,139.0,126,55.0,116.0,0,0,0.0,0.0,0.0,0.0
04012,04,12,16557,400.0,1036.0,1243,205.0,603.0,755,167.0,496.0,3,7,0.0,0.0,0.0,0.0
04013,04,1009,4420568,88150.0,148499.0,865814,9705.0,15590.0,376126,3944.0,6940.0,971,320,36.0,88.0,12.0,28.0
04015,04,66,213267,3994.0,13386.0,51439,1259.0,4959.0,27095,744.0,3275.0,40,40,12.0,6.0,4.0,3.0
04017,04,37,106717,3388.0,8879.0,21681,2523.0,6211.0,13430,2029.0,4970.0,11,26,15.0,13.0,7.0,12.0
04019,04,270,1043433,31270.0,53119.0,265618,4810.0,9657.0,154875,3022.0,6341.0,241,112,20.0,39.0,7.0,20.0
04021,04,95,425264,6235.0,17512.0,147025,2832.0,8479.0,81556,1957.0,5753.0,63,45,18.0,15.0,5.0,11.0
04023,04,14,47669,847.0,4056.0,6947,285.0,1922.0,3411,176.0,1370.0,6,9,4.0,1.0,2.0,0.0
04025,04,72,236209,4275.0,9130.0,70572,2093.0,4764.0,45278,1341.0,3255.0,42,24,11.0,9.0,4.0,7.0
04027,04,67,203881,4394.0,14530.0,39320,844.0,3031.0,21712,477.0,1787.0,49,45,13.0,6.0,7.0,2.0
05001,05,8,17149,580.0,996.0,3671,195.0,348.0,1775,150.0,266.0,3,3,2.0,1.0,1.0,1.0
05003,05,7,19062,646.0,969.0,3281,339.0,510.0,817,212.0,327.0,2,5,2.0,2.0,0.0,2.0
05005,05,10,41627,882.0,1647.0,5046,456.0,1053.0,2191,330.0,873.0,3,7,2.0,1.0,1.0,1.0
05007,05,57,284333,3098.0,4337.0,92883,1368.0,2238.0,50861,919.0,1521.0,39,5,2.0,3.0,2.0,2.0
05009,05,7,37373,1048.0,1285.0,5262,585.0,778.0,951,364.0,539.0,3,1,1.0,3.0,0.0,2.0
05011,05,5,10545,349.0,656.0,674,242.0,424.0,210,223.0,383.0,0,3,1.0,1.0,0.0,1.0
05013,05,2,4739,28.0,136.0,181,22.0,107.0,72,20.0,101.0,0,0,0.0,0.0,0.0,0.0
05015,05,8,28260,580.0,590.0,5254,454.0,449.0,3050,386.0,368.0,2,3,3.0,2.0,2.0,2.0
05017,05,4,10208,400.0,664.0,411,189.0,323.0,0,152.0,260.0,0,3,0.0,1.0,0.0,1.0
05019,05,6,21446,498.0,950.0,7397,272.0,496.0,3333,191.0,323.0,3,3,3.0,1.0,1.0,1.0
05021,05,6,14552,365.0,607.0,966,157.0,265.0,91,128.0,219.0,0,3,0.0,0.0,0.0,0.0
05023,05,9,24711,556.0,903.0,1791,321.0,617.0,43,255.0,513.0,1,1,0.0,1.0,0.0,1.0
05025,05,2,7550,199.0,383.0,559,175.0,340.0,70,162.0,316.0,0,0,0.0,1.0,0.0,1.0
05027,05,7,22801,288.0,993.0,4874,183.0,538.0,1518,137.0,354.0,3,3,1.0,1.0,1.0,1.0
05029,05,6,20715,646.0,1122.0,4214,375.0,737.0,1526,250.0,535.0,2,3,3.0,2.0,1.0,2.0
05031,05,22,111231,2865.0,5240.0,22966,827.0,1651.0,10313,480.0,933.0,13,10,3.0,4.0,2.0,2.0
05033,05,15,60133,977.0,2391.0,14420,596.0,1438.0,8320,428.0,1026.0,6,5,3.0,1.0,2.0,1.0
05035,05,20,48163,1946.0,2924.0,14007,634.0,964.0,5447,344.0,559.0,13,13,4.0,2.0,2.0,1.0
05037,05,6,16833,646.0,668.0,3005,331.0,339.0,1334,265.0,269.0,2,4,2.0,2.0,1.0,2.0
05039,05,3,6482,194.0,382.0,420,115.0,210.0,214,92.0,157.0,0,1,0.0,0.0,0.0,0.0
05041,05,5,11395,671.0,1073.0,1751,330.0,555.0,730,218.0,377.0,1,5,2.0,2.0,0.0,2.0
05043,05,5,17350,516.0,1179.0,1884,379.0,800.0,425,320.0,640.0,0,3,0.0,2.0,0.0,2.0
05045,05,28,123498,2142.0,3499.0,20223,988.0,1784.0,8359,657.0,1198.0,14,7,1.0,5.0,0.0,2.0
05047,05,5,17097,508.0,786.0,687,364.0,530.0,40,311.0,443.0,0,3,0.0,2.0,0.0,2.0
05049,05,4,12075,219.0,609.0,479,199.0,526.0,0,177.0,460.0,0,4,0.0,0.0,0.0,0.0
05051,05,30,100180,2461.0,3945.0,21794,929.0,1718.0,10445,643.0,1233.0,17,14,4.0,4.0,2.0,2.0
05053,05,5,17958,178.0,501.0,2746,91.0,358.0,713,57.0,280.0,2,2,1.0,0.0,0.0,0.0
05055,05,12,45736,940.0,2625.0,11674,478.0,1473.0,5052,312.0,986.0,7,4,3.0,3.0,2.0,2.0
05057,05,7,20065,702.0,767.0,4319,395.0,434.0,1804,314.0,343.0,3,6,2.0,1.0,1.0,1.0
05059,05,9,33040,658.0,1326.0,4762,406.0,954.0,2102,277.0,741.0,2,3,2.0,2.0,2.0,1.0
05061,05,3,12785,265.0,501.0,1796,145.0,332.0,902,119.0,293.0,0,2,1.0,0.0,1.0,0.0
05063,05,10,37938,956.0,2001.0,2876,593.0,1219.0,466,464.0,959.0,1,6,3.0,3.0,0.0,3.0
05065,05,4,13577,295.0,756.0,670,246.0,647.0,0,222.0,589.0,0,3,0.0,1.0,0.0,1.0
05067,05,6,16755,534.0,1174.0,2480,156.0,470.0,1364,119.0,400.0,2,5,2.0,1.0,1.0,0.0
05069,05,24,67260,1808.0,3534.0,9332,524.0,1193.0,3149,286.0,698.0,15,14,5.0,2.0,1.0,2.0
05071,05,6,25749,559.0,1240.0,5947,304.0,793.0,2764,192.0,566.0,3,3,2.0,1.0,1.0,0.0
05073,05,3,6308,162.0,390.0,322,115.0,296.0,85,89.0,257.0,0,3,0.0,0.0,0.0,0.0
05075,05,6,16216,342.0,1061.0,2234,160.0,563.0,784,128.0,462.0,2,4,2.0,0.0,1.0,0.0
05077,05,4,8600,448.0,748.0,1276,169.0,311.0,463,114.0,225.0,0,3,1.0,1.0,0.0,0.0
05079,05,4,12941,240.0,458.0,3252,208.0,346.0,558,194.0,308.0,0,1,1.0,0.0,0.0,0.0
05081,05,6,12026,252.0,537.0,1127,207.0,442.0,1,190.0,405.0,0,4,1.0,0.0,0.0,0.0
05083,05,6,21131,377.0,840.0,854,260.0,564.0,0,219.0,468.0,0,1,0.0,0.0,0.0,0.0
05085,05,18,74015,1158.0,2037.0,14047,640.0,1280.0,7977,451.0,907.0,5,7,1.0,1.0,1.0,1.0
05087,05,4,16521,252.0,747.0,2103,202.0,685.0,444,170.0,640.0,0,4,2.0,0.0,0.0,0.0
05089,05,5,16826,217.0,851.0,2240,156.0,686.0,144,129.0,611.0,0,2,2.0,0.0,0.0,0.0
05091,05,14,42600,1383.0,2563.0,3960,300.0,903.0,762,195.0,691.0,9,9,1.0,1.0,0.0,0.0
05093,05,14,40685,1738.0,2953.0,8076,666.0,1143.0,3235,353.0,638.0,7,10,5.0,3.0,2.0,2.0
05095,05,3,6799,404.0,450.0,346,207.0,238.0,165,166.0,192.0,0,1,0.0,1.0,0.0,1.0
05097,05,3,8484,197.0,373.0,2141,183.0,352.0,1471,178.0,342.0,0,2,1.0,0.0,1.0,0.0
05099,05,3,8310,74.0,327.0,507,61.0,263.0,5,52.0,232.0,0,2,0.0,0.0,0.0,0.0
05101,05,2,7225,94.0,353.0,2708,79.0,319.0,1296,74.0,304.0,0,1,1.0,0.0,1.0,0.0
05103,05,8,22650,842.0,1279.0,3565,478.0,722.0,1467,387.0,578.0,3,5,2.0,2.0,1.0,1.0
05105,05,3,10019,184.0,355.0,1376,156.0,308.0,476,147.0,292.0,0,1,1.0,0.0,0.0,0.0
05107,05,7,16568,1022.0,1934.0,3080,506.0,936.0,1443,330.0,599.0,2,5,2.0,4.0,2.0,2.0
05109,05,3,10171,126.0,505.0,894,98.0,402.0,625,79.0,360.0,0,1,0.0,0.0,0.0,0.0
05111,05,8,22965,1009.0,1686.0,2124,377.0,661.0,220,165.0,313.0,2,5,2.0,2.0,0.0,0.0
05113,05,7,19221,502.0,991.0,3550,393.0,764.0,2309,352.0,682.0,1,3,0.0,1.0,0.0,1.0
05115,05,17,63381,1104.0,2411.0,11408,508.0,1406.0,4395,303.0,986.0,7,7,3.0,1.0,0.0,1.0
05117,05,3,8282,206.0,439.0,547,149.0,333.0,6,142.0,314.0,0,0,0.0,0.0,0.0,0.0
05119,05,107,399125,12329.0,17233.0,89937,3194.0,4359.0,34710,1355.0,2164.0,88,51,20.0,24.0,6.0,16.0
05121,05,5,18571,398.0,1150.0,5726,252.0,642.0,2988,218.0,535.0,2,3,3.0,0.0,1.0,0.0
05123,05,7,23090,1032.0,1888.0,2118,528.0,963.0,818,370.0,664.0,2,6,2.0,2.0,0.0,1.0
05125,05,30,123416,1594.0,1974.0,34815,1049.0,1126.0,14098,636.0,657.0,17,3,1.0,3.0,0.0,1.0
05127,05,3,9836,292.0,501.0,1800,210.0,318.0,673,178.0,250.0,0,3,2.0,1.0,0.0,1.0
05129,05,3,7828,190.0,402.0,1228,148.0,330.0,493,124.0,292.0,0,3,1.0,1.0,0.0,0.0
05131,05,31,127799,3131.0,6031.0,14987,699.0,1208.0,3982,319.0,758.0,24,11,1.0,3.0,0.0,2.0
05133,05,4,15839,248.0,1211.0,2165,157.0,713.0,932,129.0,580.0,1,2,0.0,0.0,0.0,0.0
05135,05,6,17271,341.0,1189.0,1124,279.0,969.0,273,243.0,765.0,0,4,1.0,0.0,0.0,0.0
05137,05,4,12359,466.0,939.0,1403,382.0,794.0,0,336.0,703.0,0,3,0.0,2.0,0.0,2.0
05139,05,12,39054,983.0,1414.0,7751,546.0,823.0,4314,413.0,653.0,5,7,3.0,3.0,2.0,2.0
05141,05,6,15796,475.0,795.0,3232,427.0,726.0,1019,397.0,678.0,0,4,2.0,1.0,1.0,1.0
05143,05,54,245871,3976.0,5413.0,38032,1290.0,1774.0,13399,778.0,1113.0,36,25,9.0,7.0,2.0,4.0
05145,05,19,76822,1643.0,3417.0,10434,764.0,1841.0,5416,564.0,1380.0,8,11,3.0,4.0,1.0,3.0
05147,05,2,6269,397.0,535.0,799,268.0,357.0,232,244.0,324.0,0,2,1.0,2.0,0.0,1.0
05149,05,6,20263,539.0,853.0,1286,429.0,665.0,457,386.0,596.0,0,2,1.0,2.0,0.0,1.0
06001,06,378,1682353,60012.0,59416.0,183411,1768.0,1982.0,66718,557.0,673.0,372,146,3.0,14.0,1.0,5.0
06003,06,1,1204,25.0,42.0,816,25.0,42.0,668,25.0,42.0,0,0,0.0,0.0,0.0,0.0
06005,06,10,40474,644.0,1575.0,456,397.0,1061.0,298,305.0,843.0,0,1,0.0,2.0,0.0,2.0
06007,06,54,211632,5023.0,13346.0,28209,920.0,3229.0,11105,602.0,2145.0,35,30,8.0,1.0,5.0,0.0
06009,06,14,45292,427.0,1760.0,736,306.0,1306.0,144,242.0,1078.0,0,7,0.0,0.0,0.0,0.0
06011,06,6,21839,348.0,1229.0,1180,129.0,519.0,708,89.0,396.0,2,4,0.0,1.0,0.0,1.0
06013,06,241,1165927,21605.0,35128.0,288829,3633.0,4171.0,137525,1612.0,1585.0,237,91,18.0,25.0,4.0,10.0
06015,06,8,27743,785.0,2171.0,4310,141.0,675.0,1737,67.0,390.0,4,4,1.0,1.0,0.0,0.0
06017,06,55,191185,2766.0,4965.0,63385,1396.0,2781.0,34569,895.0,1964.0,31,11,4.0,5.0,2.0,2.0
06019,06,225,1008654,22680.0,70903.0,127460,2808.0,9355.0,62717,1645.0,5802.0,189,148,18.0,18.0,9.0,8.0
06021,06,8,28917,418.0,1440.0,7110,184.0,409.0,5007,161.0,340.0,5,6,2.0,0.0,1.0,0.0
06023,06,35,136463,3330.0,11540.0,17509,900.0,3484.0,7805,685.0,2426.0,20,25,10.0,2.0,2.0,2.0
06025,06,40,179702,3045.0,14225.0,19012,479.0,2695.0,8776,343.0,1749.0,27,33,9.0,0.0,4.0,0.0
06027,06,6,19016,446.0,686.0,5927,148.0,251.0,4880,122.0,214.0,3,3,2.0,0.0,2.0,0.0
06029,06,236,909235,19000.0,57456.0,106815,2491.0,7933.0,30935,1310.0,4006.0,188,158,26.0,15.0,7.0,5.0
06031,06,31,152486,2553.0,8805.0,36580,335.0,1814.0,25810,161.0,1176.0,26,19,6.0,1.0,1.0,0.0
06033,06,21,68163,1499.0,6553.0,7335,551.0,2298.0,3622,384.0,1624.0,9,12,1.0,0.0,1.0,0.0
06035,06,9,32730,581.0,1239.0,2417,220.0,604.0,1701,167.0,498.0,3,7,2.0,1.0,1.0,0.0
06037,06,2495,10014009,302694.0,493104.0,638645,7800.0,15377.0,283270,3091.0,6810.0,2447,1124,24.0,50.0,7.0,19.0
06039,06,34,156255,2268.0,9864.0,15093,480.0,3095.0,6146,348.0,2283.0,17,23,1.0,0.0,0.0,0.0
06041,06,62,262321,5057.0,5615.0,75138,1091.0,1098.0,28612,355.0,404.0,56,15,5.0,4.0,4.0,2.0
06043,06,6,17131,347.0,1003.0,2166,298.0,852.0,1253,263.0,745.0,0,2,0.0,1.0,0.0,0.0
06045,06,23,91601,2536.0,6072.0,12578,623.0,2576.0,7013,426.0,1911.0,9,13,4.0,3.0,2.0,1.0
06047,06,63,281202,6289.0,18102.0,39778,1205.0,3570.0,19877,788.0,2204.0,46,52,15.0,4.0,4.0,1.0
06049,06,4,8700,154.0,456.0,1994,48.0,281.0,1442,33.0,250.0,0,4,2.0,0.0,1.0,0.0
06051,06,4,13195,238.0,266.0,8791,164.0,216.0,7677,137.0,198.0,2,0,0.0,1.0,0.0,1.0
06053,06,103,439035,6264.0,12764.0,56742,1468.0,2337.0,30348,894.0,1541.0,79,33,5.0,5.0,2.0,4.0
06055,06,40,138019,2399.0,3425.0,23128,619.0,735.0,9100,414.0,418.0,30,8,2.0,2.0,2.0,1.0
06057,06,26,102241,1812.0,3454.0,25369,880.0,1651.0,16313,636.0,1189.0,14,5,2.0,3.0,0.0,2.0
06059,06,613,3186989,51573.0,91924.0,525612,5798.0,7013.0,196029,1668.0,1836.0,609,114,6.0,40.0,0.0,18.0
06061,06,92,404739,6602.0,9051.0,131616,2323.0,3264.0,64315,1332.0,1933.0,73,6,1.0,13.0,0.0,6.0
06063,06,7,19790,529.0,1085.0,791,309.0,550.0,295,231.0,393.0,0,3,0.0,0.0,0.0,0.0
06065,06,518,2418185,33345.0,97172.0,675574,9124.0,25711.0,324968,4632.0,13265.0,453,207,67.0,51.0,23.0,29.0
06067,06,363,1585055,37536.0,81145.0,212753,2892.0,7260.0,71578,1111.0,2777.0,348,146,13.0,27.0,3.0,7.0
06069,06,12,64209,622.0,2169.0,17344,246.0,721.0,10720,198.0,514.0,9,10,5.0,0.0,4.0,0.0
06071,06,466,2181654,31226.0,106798.0,373284,6057.0,21952.0,174835,3431.0,12788.0,410,239,53.0,29.0,26.0,17.0
06073,06,736,3298634,64308.0,116541.0,612978,6589.0,13365.0,246716,2617.0,5528.0,696,227,23.0,28.0,5.0,14.0
06075,06,242,873965,109781.0,41556.0,5468,335.0,438.0,2255,150.0,201.0,241,74,2.0,12.0,1.0,2.0
06077,06,174,779233,12528.0,38226.0,129219,1966.0,5897.0,55343,1094.0,2787.0,151,81,7.0,6.0,2.0,5.0
06079,06,69,282424,4146.0,8972.0,57172,991.0,2251.0,30271,669.0,1554.0,53,17,3.0,1.0,1.0,1.0
06081,06,173,764442,15229.0,13399.0,134690,1336.0,797.0,68417,673.0,354.0,170,33,2.0,8.0,0.0,2.0
06083,06,108,448229,8881.0,16287.0,74369,1232.0,1710.0,28506,473.0,724.0,94,39,3.0,6.0,1.0,4.0
06085,06,408,1936259,39450.0,43418.0,207396,3025.0,2424.0,82874,835.0,934.0,400,124,10.0,20.0,3.0,8.0
06087,06,69,270861,5027.0,9588.0,28930,727.0,1491.0,16654,473.0,1087.0,56,22,1.0,2.0,1.0,1.0
06089,06,50,182155,4516.0,9569.0,32401,1376.0,2895.0,9977,667.0,1615.0,30,23,5.0,8.0,1.0,4.0
06091,06,1,3236,79.0,119.0,71,53.0,79.0,2,45.0,68.0,0,0,0.0,0.0,0.0,0.0
06093,06,16,44076,1169.0,2953.0,6649,534.0,1528.0,4741,420.0,1250.0,3,13,2.0,2.0,1.0,0.0
06095,06,100,453491,7796.0,17882.0,102330,1480.0,2919.0,54324,700.0,1519.0,91,23,2.0,10.0,2.0,6.0
06097,06,121,488863,9223.0,15299.0,71351,2087.0,2894.0,32137,1237.0,1609.0,92,21,6.0,8.0,2.0,6.0
06099,06,112,552878,9884.0,27603.0,41800,1105.0,2981.0,11827,623.0,1593.0,97,60,12.0,6.0,3.0,3.0
06101,06,21,99633,1843.0,4385.0,11968,358.0,834.0,4239,211.0,497.0,15,9,2.0,2.0,1.0,1.0
06103,06,14,65829,1522.0,3457.0,5800,564.0,1696.0,2804,437.0,1400.0,5,10,2.0,1.0,1.0,1.0
06105,06,4,16112,308.0,619.0,3435,236.0,436.0,1765,192.0,356.0,0,3,2.0,1.0,2.0,1.0
06107,06,103,473117,6487.0,34511.0,36340,1069.0,6279.0,12115,666.0,4088.0,73,77,13.0,1.0,6.0,0.0
06109,06,18,55620,1176.0,2662.0,11616,761.0,1829.0,6059,496.0,1276.0,6,7,2.0,3.0,0.0,2.0
06111,06,189,843843,11599.0,23939.0,154670,1996.0,2949.0,73310,993.0,1314.0,171,52,6.0,5.0,2.0,2.0
06113,06,53,216403,5841.0,10072.0,30451,663.0,1329.0,14487,383.0,725.0,47,23,5.0,6.0,2.0,1.0
06115,06,19,81575,1820.0,5516.0,11619,393.0,1200.0,7297,292.0,845.0,12,10,1.0,1.0,0.0,1.0
08001,08,107,519572,8800.0,19524.0,69301,789.0,1493.0,21669,382.0,436.0,101,53,6.0,6.0,0.0,5.0
08003,08,5,16376,524.0,1900.0,2382,133.0,541.0,768,85.0,387.0,3,5,2.0,0.0,0.0,0.0
08005,08,161,655070,13756.0,19911.0,117635,1059.0,1750.0,35856,201.0,512.0,156,58,9.0,19.0,2.0,4.0
08007,08,5,13359,214.0,409.0,4877,152.0,305.0,2875,116.0,244.0,1,2,2.0,1.0,1.0,1.0
08009,08,2,3506,91.0,353.0,1211,60.0,220.0,996,55.0,200.0,0,2,1.0,0.0,1.0,0.0
08011,08,2,5650,58.0,402.0,434,45.0,318.0,258,43.0,203.0,0,2,0.0,0.0,0.0,0.0
08013,08,78,330758,7080.0,8034.0,86005,1162.0,2178.0,41004,578.0,1324.0,64,20,2.0,7.0,0.0,3.0
08014,08,24,74112,1197.0,1212.0,26837,333.0,214.0,12252,115.0,82.0,22,1,1.0,1.0,0.0,1.0
08015,08,6,19476,163.0,695.0,3913,102.0,328.0,3009,86.0,254.0,2,2,1.0,0.0,1.0,0.0
08017,08,1,1748,2.0,69.0,531,1.0,44.0,443,1.0,39.0,0,1,1.0,0.0,0.0,0.0
08019,08,4,9397,206.0,281.0,621,112.0,172.0,0,110.0,168.0,0,2,0.0,0.0,0.0,0.0
08021,08,2,7461,152.0,514.0,1206,118.0,384.0,1043,110.0,359.0,0,2,1.0,0.0,1.0,0.0
08023,08,2,3499,89.0,481.0,646,68.0,371.0,389,65.0,351.0,0,2,0.0,0.0,0.0,0.0
08025,08,2,5922,63.0,300.0,183,45.0,228.0,155,44.0,225.0,0,2,0.0,0.0,0.0,0.0
08027,08,2,4704,120.0,204.0,1846,98.0,164.0,682,97.0,162.0,0,2,2.0,0.0,1.0,0.0
08029,08,9,31196,659.0,1467.0,1528,437.0,1028.0,304,335.0,798.0,0,9,1.0,2.0,0.0,1.0
08031,08,178,715522,34584.0,29550.0,41233,614.0,1062.0,17450,107.0,470.0,177,60,3.0,21.0,1.0,9.0
08033,08,1,2326,89.0,93.0,792,60.0,63.0,724,56.0,59.0,0,1,1.0,0.0,1.0,0.0
08035,08,72,357978,3414.0,2951.0,144019,1654.0,1319.0,73833,923.0,681.0,55,1,1.0,6.0,0.0,5.0
08037,08,16,55731,1174.0,833.0,19315,739.0,487.0,12731,485.0,310.0,6,2,1.0,4.0,1.0,3.0
08039,08,7,26062,133.0,393.0,5419,125.0,362.0,2565,120.0,351.0,0,1,1.0,0.0,1.0,0.0
08041,08,167,730395,11142.0,26900.0,156650,2155.0,5218.0,59190,968.0,2452.0,137,65,18.0,11.0,5.0,8.0
08043,08,15,48939,817.0,2878.0,12980,256.0,1324.0,7475,156.0,920.0,8,10,5.0,1.0,4.0,0.0
08045,08,12,61685,1212.0,1868.0,20692,631.0,991.0,13529,466.0,715.0,7,2,2.0,3.0,1.0,2.0
08047,08,2,5808,165.0,278.0,19,136.0,230.0,0,93.0,169.0,0,0,0.0,1.0,0.0,1.0
08049,08,6,15717,105.0,228.0,4293,67.0,182.0,2107,50.0,143.0,2,0,0.0,0.0,0.0,0.0
08051,08,6,16918,200.0,648.0,2852,139.0,211.0,1843,132.0,174.0,2,1,0.0,0.0,0.0,0.0
08053,08,1,788,8.0,63.0,259,5.0,43.0,211,5.0,37.0,0,1,0.0,0.0,0.0,0.0
08055,08,3,6820,100.0,589.0,1956,40.0,276.0,1278,31.0,228.0,0,3,2.0,0.0,2.0,0.0
08057,08,1,1379,21.0,103.0,674,15.0,75.0,626,14.0,69.0,0,1,1.0,0.0,1.0,0.0
08059,08,146,582910,9632.0,13200.0,98464,1438.0,1932.0,32085,491.0,734.0,127,28,3.0,10.0,1.0,3.0
08061,08,1,1446,18.0,92.0,856,13.0,68.0,740,12.0,64.0,0,1,1.0,0.0,1.0,0.0
08063,08,2,7087,171.0,304.0,1893,100.0,179.0,1346,92.0,163.0,0,2,2.0,0.0,2.0,0.0
08065,08,3,7436,124.0,231.0,1096,66.0,77.0,588,59.0,66.0,1,0,0.0,0.0,0.0,0.0
08067,08,12,55638,664.0,2125.0,14494,315.0,1558.0,8157,235.0,1236.0,4,3,2.0,1.0,1.0,0.0
08069,08,86,359066,5572.0,11813.0,79701,1209.0,3375.0,38532,564.0,1821.0,65,28,6.0,5.0,2.0,1.0
08071,08,6,14555,463.0,1323.0,3757,212.0,530.0,2312,173.0,437.0,2,6,3.0,1.0,1.0,0.0
08073,08,2,5675,97.0,243.0,2346,67.0,162.0,1995,63.0,151.0,0,2,1.0,0.0,1.0,0.0
08075,08,7,21528,570.0,1478.0,4090,194.0,508.0,2757,142.0,387.0,3,6,3.0,1.0,2.0,1.0
08077,08,33,155703,3952.0,7468.0,39534,913.0,1721.0,17815,371.0,769.0,28,20,12.0,8.0,1.0,5.0
08079,08,1,865,14.0,30.0,214,12.0,26.0,138,12.0,25.0,0,1,0.0,0.0,0.0,0.0
08081,08,4,13292,250.0,645.0,1695,106.0,232.0,931,79.0,182.0,2,2,1.0,0.0,0.0,0.0
08083,08,8,25849,558.0,1336.0,5656,382.0,816.0,2924,351.0,736.0,2,7,2.0,2.0,2.0,1.0
08085,08,12,42679,644.0,2023.0,12200,315.0,1049.0,6790,227.0,720.0,6,9,3.0,0.0,2.0,0.0
08087,08,8,29111,720.0,1771.0,8101,126.0,648.0,5700,70.0,504.0,5,7,4.0,1.0,2.0,1.0
08089,08,7,18690,576.0,1654.0,1391,197.0,570.0,753,139.0,387.0,1,7,1.0,1.0,1.0,1.0
08091,08,2,4874,34.0,102.0,753,25.0,78.0,263,23.0,74.0,0,0,0.0,0.0,0.0,0.0
08093,08,6,17390,233.0,334.0,3977,229.0,321.0,2838,220.0,305.0,0,1,1.0,1.0,1.0,1.0
08095,08,2,4530,106.0,220.0,241,33.0,72.0,111,27.0,63.0,0,1,0.0,0.0,0.0,0.0
08097,08,6,17358,366.0,250.0,4821,168.0,154.0,2865,124.0,119.0,3,0,0.0,1.0,0.0,0.0
08099,08,5,11999,332.0,951.0,2373,140.0,319.0,1333,115.0,248.0,2,5,2.0,0.0,1.0,0.0
08101,08,58,168162,4728.0,13495.0,40384,803.0,2514.0,23834,480.0,1567.0,49,41,10.0,3.0,3.0,3.0
08103,08,2,6529,111.0,388.0,1277,65.0,192.0,1010,56.0,157.0,0,2,1.0,0.0,1.0,0.0
08105,08,4,11539,371.0,874.0,328,127.0,317.0,167,89.0,221.0,0,3,0.0,1.0,0.0,0.0
08107,08,10,24829,192.0,575.0,12268,116.0,452.0,8673,64.0,391.0,5,1,1.0,0.0,1.0,0.0
08109,08,2,6368,126.0,819.0,1659,104.0,604.0,955,97.0,556.0,0,2,1.0,0.0,1.0,0.0
08111,08,1,705,10.0,34.0,88,3.0,9.0,61,2.0,8.0,0,1,0.0,0.0,0.0,0.0
08113,08,4,8072,596.0,167.0,2156,315.0,67.0,517,97.0,51.0,2,1,0.0,1.0,0.0,1.0
08115,08,1,2404,46.0,192.0,433,21.0,86.0,358,20.0,85.0,0,1,0.0,0.0,0.0,0.0
08117,08,12,31055,275.0,213.0,11822,237.0,175.0,5816,181.0,125.0,6,1,0.0,1.0,0.0,1.0
08119,08,8,24710,370.0,1298.0,6395,227.0,1031.0,3758,179.0,889.0,3,3,0.0,0.0,0.0,0.0
08121,08,2,4817,107.0,230.0,2468,80.0,191.0,2265,75.0,185.0,0,1,1.0,0.0,1.0,0.0
08123,08,83,328981,4443.0,11355.0,74440,1295.0,3282.0,37027,876.0,2107.0,58,30,8.0,2.0,3.0,0.0
08125,08,2,9988,221.0,541.0,3708,163.0,395.0,3174,153.0,368.0,0,1,1.0,1.0,1.0,1.0
09001,09,226,957419,28515.0,33341.0,304780,3894.0,3780.0,199439,2398.0,2183.0,210,83,5.0,21.0,3.0,12.0
09003,09,235,899498,37603.0,50808.0,237577,5065.0,6002.0,123369,2461.0,2710.0,220,86,7.0,32.0,4.0,20.0
09005,09,52,185186,3988.0,6463.0,37418,1840.0,2815.0,24188,1425.0,2177.0,25,16,7.0,7.0,4.0,4.0
09007,09,40,164245,3936.0,4971.0,61187,1564.0,2002.0,41853,1058.0,1319.0,30,5,2.0,10.0,1.0,6.0
09009,09,198,864835,38689.0,50677.0,227956,4373.0,5714.0,135965,2421.0,2990.0,189,80,7.0,30.0,1.0,14.0
09011,09,66,268555,7586.0,11865.0,64822,2464.0,3947.0,34503,1360.0,2182.0,44,21,10.0,10.0,1.0,5.0
09013,09,32,149788,2705.0,4481.0,21267,1320.0,2200.0,13698,907.0,1600.0,13,8,3.0,6.0,1.0,4.0
09015,09,30,116418,2926.0,6874.0,13665,1130.0,2848.0,6197,689.0,1871.0,11,11,6.0,5.0,3.0,0.0
10001,10,41,181851,4699.0,9815.0,63035,2265.0,5123.0,34359,1450.0,3284.0,29,15,8.0,15.0,2.0,13.0
10003,10,144,570719,16736.0,22077.0,139817,2311.0,3307.0,54330,851.0,1136.0,133,57,11.0,17.0,3.0,5.0
